Village_Survey_ID,Is_Family_Head,Head_Gender,Male_Members,Female_Members,Earning_Adult_Members,Earning_Members'_Children,House_Type,House_Owned,Electricity_Available,TV_Available,Radio_Available,MobilePhone_Available,Smartphone_Available,Owns_Car,Owns_Motorcycle,Internet_Access,Computer_Available,SolarPanel_Available,Uses_SMS,Uses_WhatsApp,Receives_BISP_Assistance,Receives_PSPA_Assistance,Receives_Akhuwat_Assistance,Receives_Ehsaas_Assistance,Receives_Other_Assistance,Total_Functional_Toilets,WaterSource_Tap,WaterSource_Borehole,WaterSource_Filtered,WaterSource_Pond_Toba,WaterSource_Spring_Chashma,WaterSource_Other,Toilet_Available,Owns_Other_Vehicle,Used_Computer,Used_Smartphone,Reads_Newspaper,Uses_Learning_Platforms,Affected_By_Floods,Migrant_or_IDP,ClimateChange_Affected,Flood_Impact_Level,Earnings_Impacted_By_Flood,Psychological_Impact,Travel_Mode,Travel_Time_Minutes,NADRA_Registration,FormB_Registration,Changed_School,Reason_Change_School,Education_Expense,Schooling_Affected,Mother_Language,Religion,FunctionalToilet
285637,0,1,4,2,1,0,2,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,2,3,2,,1,4,4,0,7,2900,4,Pushto,Islam,1
285641,0,1,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285639,0,1,1,5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285630,0,1,1,2,1,0,2,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,1,1,0,7,3000,4,Pushto,Islam,1
285637,0,1,2,3,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,4,2,,1,3,3,0,7,2500,4,Pushto,Islam,1
285641,0,1,3,1,1,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO',ISLAM,1
285635,0,1,4,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,5,4,,1,2,1,0,7,500,4,Pushto,Islam,0
285630,0,1,2,4,1,0,2,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,4,4,0,7,500,4,Pushto,Islam,1
285631,0,1,3,4,1,0,2,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,2,3,1,,1,5,5,0,7,3600,4,Pushto,Islam,1
285641,0,1,2,4,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,3,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285641,0,1,3,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,2,3,1,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,3,3,,1,3,3,0,7,800,4,URDU,ISLAM,1
285641,0,1,4,3,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285635,0,1,5,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,2,3,0,7,3000,4,Pushto,Islam,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4,2,,1,0,0,0,7,3000,4,Pushto,Islam,1
285631,0,1,3,3,1,0,2,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,0,2,2,3,2,,1,4,4,0,7,2800,4,Pushto,Islam,1
285642,0,1,4,2,1,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285641,0,1,4,1,1,0,2,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285639,0,1,5,2,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285641,0,1,3,4,1,0,2,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,4,3,1,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,4,3,,1,5,5,0,7,1500,4,Pushto,Islam,1
285629,0,1,3,4,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285635,0,1,5,3,2,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,4,,1,2,1,0,7,3000,4,Pushto,Islam,0
285639,0,1,4,3,1,3,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285641,0,1,4,3,1,3,2,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO',ISLAM,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,4,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285631,0,1,3,4,1,0,2,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,2,3,2,,1,5,5,0,7,3600,4,Pushto,Islam,1
285641,0,1,2,4,1,0,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,1,3,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,4,3,,1,2,2,0,7,800,4,Pushto,Islam,1
285639,0,1,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,0
285644,0,1,3,5,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,6,6,0,7,1500,4,B ,ISAAM ,1
285642,0,1,4,2,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,5,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285641,0,1,3,4,1,0,2,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285640,0,1,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,3,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285635,0,1,3,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,5,4,,1,2,1,0,7,500,4,Pushto,Islam,1
285639,0,1,3,4,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285631,0,1,4,4,1,0,2,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,0,2,2,3,4,,1,6,6,0,7,3600,4,Pushto,Islam,1
285641,0,1,4,3,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,2,1,1,0,3,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,4,3,,1,1,1,0,7,500,4,Pushto,Islam,1
285644,0,1,3,4,1,0,2,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,5,5,0,7,1500,4,Pushto,Islam,1
285639,0,1,2,2,1,0,2,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285641,0,1,4,3,1,0,2,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285635,0,1,4,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,5,4,,1,2,1,0,7,3000,4,Pushto,Islam,1
285642,0,1,2,3,1,0,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,4,3,,1,3,3,0,7,800,4,Pushto,Islam,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,3,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285639,0,1,2,6,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285644,0,1,3,4,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,1,4,3,,1,5,5,0,7,1500,4,Pushto,Islam,1
285631,0,1,3,3,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,2,3,2,,1,6,6,0,7,4200,4,Pushto,Islam,1
285641,0,1,2,2,1,0,2,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,2,3,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,4,3,,1,3,3,0,7,800,4,Pushto,Islam,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,2,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285641,0,1,1,5,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285644,0,1,4,2,1,0,2,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285639,0,1,6,1,1,0,3,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285635,0,1,4,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,5,4,,1,2,3,0,7,3000,4,Pushto,Islam,1
285641,0,1,2,4,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,2,5,1,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,4,3,,1,5,5,0,7,1500,4,Pushto,Islam,1
285640,0,1,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,2,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285631,0,1,4,3,1,0,2,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3,1,0,2,2,3,2,,1,5,5,0,7,3600,4,Pushto,Islam,1
285644,0,1,2,4,1,0,2,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285639,0,1,6,2,1,0,2,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285644,0,1,2,2,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,2,2,0,7,800,4,Pushto,Islam,1
285642,0,1,2,3,1,0,3,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,2,4,3,,1,3,3,0,7,800,4,Pushto,Islam,1
285630,0,1,4,5,2,1,2,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,7,7,0,7,5000,4,Pushto,Islam,1
285639,0,1,3,1,1,0,2,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285635,0,1,4,3,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,1,,1,2,3,0,7,1000,4,Pushto,Islam,1
285640,0,1,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,2,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285644,0,1,2,4,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285642,0,1,1,2,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,5,3,,1,1,1,0,7,500,4,Pushto,Islam,1
285639,0,1,4,3,1,0,2,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285631,0,1,3,4,1,0,2,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,3,1,0,2,2,3,2,,1,5,5,0,7,3600,4,BALOCHI ,ISLAM,1
285642,0,1,2,4,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285640,0,1,3,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,2,2,,1,0,0,0,7,3000,4,Pushto,Islam,1
285644,0,1,4,3,1,0,2,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,5,5,0,7,1500,4,Pushto,Islam,1
285635,0,1,3,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,5,4,,1,2,3,0,7,500,4,Pushto,Islam,1
285639,0,1,1,7,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285630,0,1,1,3,1,0,2,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,2,2,0,7,500,4,Pushto,Islam,1
285640,0,1,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285639,0,1,3,4,1,0,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,2,2,1,0,3,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,4,3,,1,2,2,0,7,700,4,Pushto,Islam,1
285644,0,1,1,3,1,0,2,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,3,3,0,7,7000,4,Pushto,Islam,1
285635,0,1,5,3,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,3,5,4,,1,2,3,0,7,3000,4,SHENA,ISLAM,1
285630,0,1,3,5,1,0,2,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,0,0,0,7,1000,4,Pushto,Islam,1
285642,0,1,1,4,1,0,2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,1,4,3,,1,3,3,0,7,800,4,Pushto,Islam,1
285639,0,1,4,4,1,3,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285644,0,1,3,4,1,0,2,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,5,5,0,7,1500,4,Pushto,Islam,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,3,2,,1,0,0,0,7,3000,4,Pushto,Islam,1
285642,0,1,2,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,4,3,,1,1,1,0,7,500,4,Pushto,Islam,1
285639,0,1,4,2,1,0,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285642,0,1,3,3,1,0,3,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,3,1,0,2,1,4,4,,1,4,4,0,7,1000,4,Pushto,Islam,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,2,,1,0,0,0,7,3000,4,Pushto,Islam,1
285629,0,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,0,0,0,7,3000,4,Pushto,Islam,1
285644,0,1,4,4,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,6,6,0,7,1500,4,Pushto,Islam,1
285639,0,1,2,4,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285630,0,1,2,4,1,0,2,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,4,4,0,7,3000,4,Pushto,Islam,1
285642,0,1,3,3,1,0,2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,3,2,,1,0,0,0,7,3000,4,Pushto,Islam,1
285644,0,1,1,3,1,0,2,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,2,2,0,7,7000,4,Pushto,Islam,1
285639,0,1,5,2,1,4,2,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,1
285644,0,1,2,4,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285642,0,1,4,2,1,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285630,0,1,1,4,1,0,2,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,3,3,0,7,3000,4,Pushto,Islam,1
285644,0,1,2,3,1,0,2,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,3,3,0,7,800,4,Pushto,Islam,1
285645,0,1,4,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,5,4,,1,0,0,0,7,3000,4,PASHTO,ISLAM,0
285640,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,2,,1,0,0,0,7,3000,4,Pushto,Islam,1
285642,0,1,4,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,4,3,,1,3,3,0,7,800,4,Pushto,Islam,1
285644,0,1,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,1,4,3,,1,0,0,0,7,3000,4,Pushto,Islam,1
285642,0,1,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,4,3,,1,1,1,0,7,500,4,BALOCHI,ISLAM,1
285640,0,1,5,2,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,1,1,1,1,2,1,,1,1,1,0,7,3000,4,Pushto,Islam,1
285644,0,1,4,2,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,4,4,0,7,1000,4,Pushto,Islam,1
285644,0,1,2,2,1,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,3,,1,2,2,0,7,500,4,Pushto,Islam,1
285630,0,1,4,1,1,0,2,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,1,3,3,0,7,3000,4,Pushto,Islam,1
